course_basic_ID,course_sp_ID,course_name,department,semester,recommended_term,category,credit,beg_week,last_week,teacher,classroom,limits,prereq_ID
PHIL0031152007,04,哲学导论实验,哲学系,秋季学期,5,专业必修课,2,5,10,李峰杰,文史楼414,140,HIST0031122002
PHIL0031152012,01,西方哲学史专题,哲学系,秋季学期,5,专业必修课,2,1,14,梁洋佳,人文楼516,100,
PHIL0031172001,01,西方哲学史,哲学系,秋季学期,7,专业必修课,3.5,1,12,朱晨楠,中文楼126,60,POLI0031132004;HIST0031112004
PHIL0031172001,02,西方哲学史,哲学系,秋季学期,7,专业必修课,3.5,1,12,梁楠琪,文史楼410,60,POLI0031132004;HIST0031112004
PHIL0031172001,03,西方哲学史,哲学系,秋季学期,7,专业必修课,3.5,1,12,吴悦明,文史楼319,70,POLI0031132004;HIST0031112004
PHIL0031172027,01,宗教学概论实践,哲学系,秋季学期,7,专业必修课,2,1,12,孙峰杰,人文楼515,70,PHIL0031162002
PHIL0031172029,01,马克思主义哲学原理专题,哲学系,秋季学期,7,专业必修课,3.5,5,10,陈然峰,中文楼307,120,HIST0031122030;POLI0031142018
PHIL0031172029,02,马克思主义哲学原理专题,哲学系,秋季学期,7,专业必修课,3.5,5,10,孙琪睿,人文楼228,90,HIST0031122030;POLI0031142018
GEOG0031112003,01,地貌学专题,地理科学学院,秋季学期,1,学科基础课,5,1,14,赵宁佳,实验楼208,50,
GEOG0031112003,03,地貌学专题,地理科学学院,秋季学期,1,学科基础课,5,1,14,周璐悦,信息楼507,40,
GEOG0031112003,05,地貌学专题,地理科学学院,秋季学期,1,学科基础课,5,1,14,吴琳洋,理科楼511,50,
GEOG0031112012,01,人文地理学案例研究,地理科学学院,秋季学期,1,学科基础课,4,1,16,郭悦然,信息楼507,70,
GEOG0031112012,03,人文地理学案例研究,地理科学学院,秋季学期,1,学科基础课,4,1,16,王杰宇,理科楼522,70,
GEOG0031112017,01,环境变化研究课程设计,地理科学学院,秋季学期,1,学科基础课,4.5,5,10,黄欣昕,信息楼201,50,
GEOG0031112017,02,环境变化研究课程设计,地理科学学院,秋季学期,1,学科基础课,4.5,5,10,马璐悦,综合楼514,20,
GEOG0031112017,03,环境变化研究课程设计,地理科学学院,秋季学期,1,学科基础课,4.5,5,10,朱晨宁,理科楼130,20,
GEOG0031112017,04,环境变化研究课程设计,地理科学学院,秋季学期,1,学科基础课,4.5,5,10,陈昕峰,信息楼207,30,
GEOG0031112020,01,地理信息系统专题,地理科学学院,秋季学期,1,学科基础课,3,1,14,胡博洁,综合楼427,30,
GEOG0031112020,02,地理信息系统专题,地理科学学院,秋季学期,1,学科基础课,3,1,14,郑然静,理科楼428,20,
GEOG0031112020,03,地理信息系统专题,地理科学学院,秋季学期,1,学科基础课,3,1,14,宋磊芳,实验楼523,20,
GEOG0031112020,04,地理信息系统专题,地理科学学院,秋季学期,1,学科基础课,3,1,14,李琪博,实验楼527,30,
GEOG0031112023,01,地理信息系统课程设计,地理科学学院,秋季学期,1,学科基础课,4,1,16,郑敏华,实验楼330,140,
GEOG0031112023,03,地理信息系统课程设计,地理科学学院,秋季学期,1,学科基础课,4,1,16,吴琳洋,理科楼309,140,
GEOG0031112024,03,人文地理学课程设计,地理科学学院,秋季学期,1,专业必修课,2,1,12,周芳欣,信息楼407,30,
GEOG0031132014,01,环境变化研究案例研究,地理科学学院,秋季学期,3,专业必修课,3,5,10,陈敏华,信息楼107,50,GEOG0031112012
GEOG0031132014,02,环境变化研究案例研究,地理科学学院,秋季学期,3,专业必修课,3,5,10,罗洁敏,实验楼104,80,GEOG0031112012
GEOG0031132014,04,环境变化研究案例研究,地理科学学院,秋季学期,3,专业必修课,3,5,10,郭磊芳,信息楼426,80,GEOG0031112012
GEOG0031132014,05,环境变化研究案例研究,地理科学学院,秋季学期,3,专业必修课,3,5,10,刘佳睿,理科楼528,70,GEOG0031112012
GEOG0031132018,01,地理信息系统实践,地理科学学院,秋季学期,3,专业必修课,3,1,16,马璐悦,理科楼225,35,
GEOG0031132018,03,地理信息系统实践,地理科学学院,秋季学期,3,专业必修课,3,1,16,郭磊芳,信息楼116,35,
GEOG0031132018,04,地理信息系统实践,地理科学学院,秋季学期,3,专业必修课,3,1,16,孙宇杰,综合楼401,45,
GEOG0031152004,01,地貌学实践,地理科学学院,秋季学期,5,专业必修课,2.5,3,12,吴琳洋,信息楼502,60,GEOG0031142001
GEOG0031152005,02,遥感导论课程设计,地理科学学院,秋季学期,5,专业必修课,3.5,3,12,刘佳睿,信息楼228,60,
GEOG0031172009,01,经济地理学专题,地理科学学院,秋季学期,7,专业必修课,3,5,10,郑博洁,信息楼302,120,GEOG0031112003
GEOG0031172009,02,经济地理学专题,地理科学学院,秋季学期,7,专业必修课,3,5,10,宋佳睿,理科楼326,110,GEOG0031112003
URBN0031112012,01,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,郑宁佳,综合楼218,80,
URBN0031112012,02,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,宋峰楠,信息楼129,70,
URBN0031112012,03,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,孙洁敏,信息楼407,100,
URBN0031112012,04,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,林欣昕,综合楼417,80,
URBN0031112012,05,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,孙峰楠,综合楼428,80,
URBN0031112012,06,城市空间分析课程设计,城市与区域科学学院,秋季学期,1,学科基础课,5,1,18,郑睿琳,实验楼517,70,
URBN0031112024,01,区域经济学实践,城市与区域科学学院,秋季学期,1,学科基础课,3,1,14,朱静雯,信息楼215,80,
URBN0031112024,02,区域经济学实践,城市与区域科学学院,秋季学期,1,学科基础课,3,1,14,何楠磊,综合楼205,70,
URBN0031112024,04,区域经济学实践,城市与区域科学学院,秋季学期,1,学科基础课,3,1,14,李悦然,综合楼421,60,
URBN0031152003,01,城市治理实践,城市与区域科学学院,秋季学期,5,专业选修课,3,1,14,周雯伟,理科楼302,80,
URBN0031152003,03,城市治理实践,城市与区域科学学院,秋季学期,5,专业选修课,3,1,14,周睿琳,信息楼318,70,
URBN0031152016,01,城市规划原理案例研究,城市与区域科学学院,秋季学期,5,专业必修课,3,1,16,高芳欣,综合楼410,100,URBN0031142008
URBN0031152016,02,城市规划原理案例研究,城市与区域科学学院,秋季学期,5,专业必修课,3,1,16,陈宁佳,理科楼226,70,URBN0031142008
URBN0031152029,01,乡村振兴规划,城市与区域科学学院,秋季学期,5,专业选修课,3,1,14,马睿琳,综合楼328,30,URBN0031142021
URBN0031172015,01,房地产经济学实践,城市与区域科学学院,秋季学期,7,专业必修课,2,1,14,李晨宁,信息楼518,30,
URBN0031172015,03,房地产经济学实践,城市与区域科学学院,秋季学期,7,专业必修课,2,1,14,周宁佳,理科楼224,40,
URBN0031172020,01,城市更新课程设计,城市与区域科学学院,秋季学期,7,专业必修课,3.5,5,10,梁杰宇,信息楼514,60,URBN0031142008
URBN0031172020,03,城市更新课程设计,城市与区域科学学院,秋季学期,7,专业必修课,3.5,5,10,梁杰宇,理科楼319,60,URBN0031142008
URBN0031172020,04,城市更新课程设计,城市与区域科学学院,秋季学期,7,专业必修课,3.5,5,10,郭琪博,信息楼203,60,URBN0031142008
LANG0031112004,01,英语演讲实验,外语学院,秋季学期,1,学科基础课,3,5,10,陈芳佳,外语楼421,55,
LANG0031112004,02,英语演讲实验,外语学院,秋季学期,1,学科基础课,3,5,10,罗琳昕,中文楼407,45,
LANG0031112004,03,英语演讲实验,外语学院,秋季学期,1,学科基础课,3,5,10,周宁磊,外语楼130,45,
LANG0031112010,01,日语入门专题,外语学院,秋季学期,1,学科基础课,4.5,1,18,郭磊博,中文楼207,20,
LANG0031112010,03,日语入门专题,外语学院,秋季学期,1,学科基础课,4.5,1,18,郑博琳,人文楼423,30,
LANG0031112010,04,日语入门专题,外语学院,秋季学期,1,学科基础课,4.5,1,18,孙峰洋,外语楼426,30,
LANG0031112010,05,日语入门专题,外语学院,秋季学期,1,学科基础课,4.5,1,18,陈然琪,中文楼410,30,
LANG0031112010,06,日语入门专题,外语学院,秋季学期,1,学科基础课,4.5,1,18,孙琪明,外语楼506,30,
LANG0031112021,01,科技英语写作案例研究,外语学院,秋季学期,1,专业必修课,2,1,16,张雯峰,外语楼529,120,
LANG0031112021,02,科技英语写作案例研究,外语学院,秋季学期,1,专业必修课,2,1,16,吴晨睿,外语楼525,100,
LANG0031112021,03,科技英语写作案例研究,外语学院,秋季学期,1,专业必修课,2,1,16,杨晨睿,人文楼221,110,
LANG0031112021,05,科技英语写作案例研究,外语学院,秋季学期,1,专业必修课,2,1,16,何雯峰,人文楼504,90,
LANG0031152006,01,语言与人工智能案例研究,外语学院,秋季学期,5,专业必修课,3,1,14,徐昕华,中文楼315,50,LANG0031122001
LANG0031152006,05,语言与人工智能案例研究,外语学院,秋季学期,5,专业必修课,3,1,14,郑睿晨,中文楼112,30,LANG0031122001
LANG0031152022,03,商务英语专题,外语学院,秋季学期,5,专业必修课,3.5,1,16,刘静楠,人文楼407,50,
LANG0031172020,04,英语演讲专题,外语学院,秋季学期,7,专业必修课,2,1,14,张宁磊,中文楼524,130,LANG0031152011
PREE0031112003,02,幼儿园班级管理课程设计,学前教育系,秋季学期,1,学科基础课,4.5,3,12,胡明华,教一220,140,
PREE0031112003,03,幼儿园班级管理课程设计,学前教育系,秋季学期,1,学科基础课,4.5,3,12,罗琳璐,实验幼教楼429,140,
PREE0031112017,02,学前儿童科学教育实验,学前教育系,秋季学期,1,学科基础课,2,3,12,梁雯洁,田家炳楼404,100,
PREE0031112017,03,学前儿童科学教育实验,学前教育系,秋季学期,1,学科基础课,2,3,12,梁楠琪,田家炳楼425,70,
PREE0031112019,01,幼儿园环境创设课程设计,学前教育系,秋季学期,1,学科基础课,4.5,1,14,杨峰杰,田家炳楼127,65,
PREE0031112019,03,幼儿园环境创设课程设计,学前教育系,秋季学期,1,学科基础课,4.5,1,14,何雯洁,田家炳楼125,65,
PREE0031112019,04,幼儿园环境创设课程设计,学前教育系,秋季学期,1,学科基础课,4.5,1,14,赵雯洁,教一116,65,
PREE0031152010,03,幼儿心理学,学前教育系,秋季学期,5,专业必修课,2,9,8,高昕琳,教二302,90,EDUC0031112002
PREE0031152010,04,幼儿心理学,学前教育系,秋季学期,5,专业必修课,2,9,8,周璐磊,实验幼教楼425,100,EDUC0031112002
PREE0031152011,01,学前教育学专题,学前教育系,秋季学期,5,专业必修课,3.5,1,12,马璐磊,教一208,110,
PREE0031152011,02,学前教育学专题,学前教育系,秋季学期,5,专业必修课,3.5,1,12,杨华雯,实验幼教楼402,110,
PREE0031152011,03,学前教育学专题,学前教育系,秋季学期,5,专业必修课,3.5,1,12,林伟芳,教一416,100,
PREE0031152011,04,学前教育学专题,学前教育系,秋季学期,5,专业必修课,3.5,1,12,周璐磊,实验幼教楼413,110,
PREE0031152014,01,幼儿游戏理论案例研究,学前教育系,秋季学期,5,专业必修课,3.5,1,16,张明华,教二427,80,PREE0031142008
PREE0031152014,02,幼儿游戏理论案例研究,学前教育系,秋季学期,5,专业必修课,3.5,1,16,高杰伟,田家炳楼225,50,PREE0031142008
PREE0031152014,03,幼儿游戏理论案例研究,学前教育系,秋季学期,5,专业必修课,3.5,1,16,梁睿欣,田家炳楼104,70,PREE0031142008
PREE0031152025,01,学前教育学实验,学前教育系,秋季学期,5,专业必修课,3,1,14,宋宇然,田家炳楼213,100,
PREE0031152025,03,学前教育学实验,学前教育系,秋季学期,5,专业必修课,3,1,14,陈璐磊,实验幼教楼309,90,
PREE0031152025,04,学前教育学实验,学前教育系,秋季学期,5,专业必修课,3,1,14,朱欣敏,教二118,100,
PREE0031172004,01,学前儿童语言教育案例研究,学前教育系,秋季学期,7,专业选修课,3,1,18,孙静昕,教二218,65,PREE0031152002
PREE0031172004,02,学前儿童语言教育案例研究,学前教育系,秋季学期,7,专业选修课,3,1,18,王昕琳,教一212,35,PREE0031152002
PREE0031172018,02,幼儿卫生与保健实践,学前教育系,秋季学期,7,专业选修课,3,3,12,宋磊宁,教一203,140,PREE0031152014
PREE0031172018,03,幼儿卫生与保健实践,学前教育系,秋季学期,7,专业选修课,3,3,12,吴琳璐,实验幼教楼408,120,PREE0031152014
PREE0031172018,04,幼儿卫生与保健实践,学前教育系,秋季学期,7,专业选修课,3,3,12,朱欣敏,教二320,120,PREE0031152014
PREE0031172020,04,幼儿园环境创设实践,学前教育系,秋季学期,7,专业必修课,2,1,16,谢悦明,实验幼教楼201,35,EDUC0031162011;PREE0031152014
PRIM0031112001,01,小学课程标准解读实践,小学教育系,秋季学期,1,专业必修课,2,1,14,王杰洁,教二426,100,
PRIM0031112013,01,小学科学教学设计实验,小学教育系,秋季学期,1,学科基础课,2,1,12,刘磊楠,教二112,120,
PRIM0031112013,02,小学科学教学设计实验,小学教育系,秋季学期,1,学科基础课,2,1,12,马博磊,实验幼教楼423,120,
PRIM0031112013,03,小学科学教学设计实验,小学教育系,秋季学期,1,学科基础课,2,1,12,高敏佳,田家炳楼214,140,
PRIM0031112018,02,小学语文教学设计案例研究,小学教育系,秋季学期,1,专业必修课,4,1,14,黄琪洋,田家炳楼208,140,
PRIM0031112018,03,小学语文教学设计案例研究,小学教育系,秋季学期,1,专业必修课,4,1,14,陈明晨,教二402,130,
PRIM0031112021,02,小学教育学实践,小学教育系,秋季学期,1,学科基础课,2,1,16,吴磊楠,教一513,120,
PRIM0031112021,03,小学教育学实践,小学教育系,秋季学期,1,学科基础课,2,1,16,赵洋静,田家炳楼120,140,
PRIM0031132004,02,儿童阅读指导,小学教育系,秋季学期,3,专业必修课,3,1,14,何昕欣,教二219,50,
PRIM0031132004,03,儿童阅读指导,小学教育系,秋季学期,3,专业必修课,3,1,14,谢佳璐,实验幼教楼201,30,
PRIM0031132017,01,小学语文教学设计,小学教育系,秋季学期,3,专业必修课,3,1,14,宋琪洋,教一517,60,PSYC0031122013
PRIM0031152006,01,小学数学教学设计,小学教育系,秋季学期,5,专业必修课,3,1,14,胡雯悦,田家炳楼422,100,PRIM0031132004
PRIM0031152006,02,小学数学教学设计,小学教育系,秋季学期,5,专业必修课,3,1,14,谢佳璐,教二422,90,PRIM0031132004
PRIM0031152006,03,小学数学教学设计,小学教育系,秋季学期,5,专业必修课,3,1,14,马明晨,田家炳楼412,100,PRIM0031132004
PRIM0031152011,01,少先队活动设计,小学教育系,秋季学期,5,专业必修课,3,1,16,孙伟宁,实验幼教楼129,50,EDUC0031112006
PRIM0031152011,02,少先队活动设计,小学教育系,秋季学期,5,专业必修课,3,1,16,黄峰然,实验幼教楼129,60,EDUC0031112006
PRIM0031152011,03,少先队活动设计,小学教育系,秋季学期,5,专业必修课,3,1,16,朱宇明,教二118,60,EDUC0031112006
PRIM0031172008,01,小学教育学案例研究,小学教育系,秋季学期,7,专业选修课,3,1,12,郑睿宇,实验幼教楼417,30,
PRIM0031172008,02,小学教育学案例研究,小学教育系,秋季学期,7,专业选修课,3,1,12,梁昕欣,教一416,40,
PRIM0031172012,01,小学科学教学设计实践,小学教育系,秋季学期,7,专业必修课,3,5,10,何楠华,教一522,65,
PSYC0031132005,01,认知心理学,心理与认知科学学院,秋季学期,3,专业必修课,4,5,10,朱宇敏,田家炳楼218,30,
PSYC0031132005,02,认知心理学,心理与认知科学学院,秋季学期,3,专业必修课,4,5,10,刘静洋,实验幼教楼117,20,
PSYC0031132005,03,认知心理学,心理与认知科学学院,秋季学期,3,专业必修课,4,5,10,李洁芳,实验幼教楼215,50,
PSYC0031132005,04,认知心理学,心理与认知科学学院,秋季学期,3,专业必修课,4,5,10,李晨雯,教一221,40,
PSYC0031132007,01,学校心理辅导实验,心理与认知科学学院,秋季学期,3,专业选修课,3,1,16,陈博晨,教二129,50,
PSYC0031132007,02,学校心理辅导实验,心理与认知科学学院,秋季学期,3,专业选修课,3,1,16,林悦博,教二117,50,
PSYC0031132014,01,实验心理学实践,心理与认知科学学院,秋季学期,3,专业选修课,2.5,1,12,罗悦博,实验幼教楼209,40,PSYC0031122013
PSYC0031132020,03,学习心理学实践,心理与认知科学学院,秋季学期,3,专业必修课,2.5,1,16,周博晨,实验幼教楼201,80,
PSYC0031132024,03,普通心理学案例研究,心理与认知科学学院,秋季学期,3,专业必修课,3.5,1,14,杨悦博,田家炳楼301,100,PSYC0031122009
PSYC0031152008,02,心理测量案例研究,心理与认知科学学院,秋季学期,5,专业选修课,2.5,5,10,马明峰,实验幼教楼324,45,PSYC0031132005;PSYC0031142003
PSYC0031152010,01,心理测量实践,心理与认知科学学院,秋季学期,5,专业必修课,2,1,14,孙华睿,实验幼教楼311,140,PSYC0031142003;PSYC0031132005
PSYC0031172002,01,儿童青少年心理发展专题,心理与认知科学学院,秋季学期,7,专业必修课,3.5,1,18,何杰琪,实验幼教楼325,40,
PSYC0031172002,02,儿童青少年心理发展专题,心理与认知科学学院,秋季学期,7,专业必修课,3.5,1,18,徐然伟,教一515,40,
PSYC0031172002,04,儿童青少年心理发展专题,心理与认知科学学院,秋季学期,7,专业必修课,3.5,1,18,徐璐佳,实验幼教楼312,50,
PSYC0031172011,02,实验心理学实验,心理与认知科学学院,秋季学期,7,专业选修课,3,3,12,郑雯华,实验幼教楼210,70,PSYC0031152010;PSYC0031122009
POLI0031112015,02,基层治理专题,政治与国际关系学院,秋季学期,1,学科基础课,4,3,12,宋峰宁,公管楼122,35,
POLI0031112015,03,基层治理专题,政治与国际关系学院,秋季学期,1,学科基础课,4,3,12,吴欣雯,传播楼118,55,
POLI0031112015,04,基层治理专题,政治与国际关系学院,秋季学期,1,学科基础课,4,3,12,徐杰欣,法商楼108,45,
POLI0031112015,05,基层治理专题,政治与国际关系学院,秋季学期,1,学科基础课,4,3,12,高芳琳,法商楼201,55,
POLI0031112015,06,基层治理专题,政治与国际关系学院,秋季学期,1,学科基础课,4,3,12,孙洁昕,公管楼208,45,
POLI0031112025,02,外交学概论实验,政治与国际关系学院,秋季学期,1,学科基础课,3,1,18,刘琪敏,社科楼320,30,
POLI0031112025,03,外交学概论实验,政治与国际关系学院,秋季学期,1,学科基础课,3,1,18,周明磊,社科楼322,40,
POLI0031112025,04,外交学概论实验,政治与国际关系学院,秋季学期,1,学科基础课,3,1,18,李华然,法商楼329,40,
POLI0031112026,02,国际关系导论,政治与国际关系学院,秋季学期,1,学科基础课,2,1,16,刘静明,公管楼309,100,
POLI0031132005,05,基层治理,政治与国际关系学院,秋季学期,3,专业必修课,4,5,10,马宁晨,公管楼522,60,
POLI0031132022,01,比较政治制度案例研究,政治与国际关系学院,秋季学期,3,专业选修课,2,1,14,周宁晨,法商楼205,100,PHIL0031112004
POLI0031132029,01,政治学原理,政治与国际关系学院,秋季学期,3,专业选修课,2,1,16,何洋华,社科楼111,30,CHIN0031122005
POLI0031132029,03,政治学原理,政治与国际关系学院,秋季学期,3,专业选修课,2,1,16,徐昕静,传播楼302,20,CHIN0031122005
POLI0031152003,01,外交学概论案例研究,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,16,陈芳琳,法商楼530,100,
POLI0031152003,02,外交学概论案例研究,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,16,朱静明,社科楼215,120,
POLI0031152003,03,外交学概论案例研究,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,16,吴佳博,社科楼508,100,
POLI0031152007,02,基层治理课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,5,10,王杰欣,法商楼123,120,HIST0031142005
POLI0031152007,03,基层治理课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,5,10,林琳睿,传播楼525,130,HIST0031142005
POLI0031152019,01,公共危机管理专题,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,18,赵楠悦,传播楼529,60,HIST0031112004
POLI0031152019,02,公共危机管理专题,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,18,李华然,社科楼219,30,HIST0031112004
POLI0031152019,03,公共危机管理专题,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,18,何楠悦,法商楼515,40,HIST0031112004
POLI0031152019,04,公共危机管理专题,政治与国际关系学院,秋季学期,5,专业必修课,3.5,1,18,黄峰宁,社科楼323,40,HIST0031112004
POLI0031152020,02,国际政治经济学课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,16,孙华然,社科楼317,100,
POLI0031152020,04,国际政治经济学课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,16,林华然,社科楼218,100,
POLI0031152030,03,国际组织研究课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,18,梁昕静,传播楼304,40,
TEAC0031112010,02,课堂教学技能案例研究,教师教育学院,秋季学期,1,专业必修课,2,5,10,郑博悦,田家炳楼210,120,
TEAC0031132005,01,课堂教学技能实验,教师教育学院,秋季学期,3,专业必修课,2.5,5,10,何雯洁,教二320,120,EDUC0031112002
TEAC0031172012,03,教师语言艺术课程设计,教师教育学院,秋季学期,7,专业选修课,2,3,12,赵雯洁,教二419,65,PSYC0031132007
TEAC0031172023,04,教育研究方法专题,教师教育学院,秋季学期,7,专业必修课,2,3,12,赵睿欣,教二413,40,TEAC0031142011
EDUC0031112002,01,教育技术学专题,教育学部,秋季学期,1,学科基础课,5,1,18,赵敏琪,实验幼教楼308,140,
EDUC0031112002,02,教育技术学专题,教育学部,秋季学期,1,学科基础课,5,1,18,何敏琪,田家炳楼104,110,
EDUC0031112002,03,教育技术学专题,教育学部,秋季学期,1,学科基础课,5,1,18,罗宇楠,教一309,120,
EDUC0031112005,02,教育数据分析实验,教育学部,秋季学期,1,专业必修课,2.5,9,8,杨磊璐,教二119,40,
EDUC0031112005,03,教育数据分析实验,教育学部,秋季学期,1,专业必修课,2.5,9,8,朱伟洋,教一108,40,
EDUC0031112005,04,教育数据分析实验,教育学部,秋季学期,1,专业必修课,2.5,9,8,何芳琳,教二507,60,
EDUC0031112006,01,数字化学习设计案例研究,教育学部,秋季学期,1,学科基础课,4.5,1,16,何敏琪,教一314,60,
EDUC0031112006,03,数字化学习设计案例研究,教育学部,秋季学期,1,学科基础课,4.5,1,16,罗琪敏,教一423,60,
EDUC0031132014,01,教育测量与评价专题,教育学部,秋季学期,3,专业必修课,3.5,1,18,刘琳睿,田家炳楼108,40,
EDUC0031132014,02,教育测量与评价专题,教育学部,秋季学期,3,专业必修课,3.5,1,18,孙悦杰,田家炳楼518,30,
EDUC0031132014,03,教育测量与评价专题,教育学部,秋季学期,3,专业必修课,3.5,1,18,张璐洁,实验幼教楼407,40,
EDUC0031132018,01,教师专业发展专题,教育学部,秋季学期,3,专业必修课,3,1,16,孙佳博,田家炳楼220,100,EDUC0031122015
EDUC0031132018,02,教师专业发展专题,教育学部,秋季学期,3,专业必修课,3,1,16,郭琳睿,实验幼教楼406,110,EDUC0031122015
EDUC0031132018,03,教师专业发展专题,教育学部,秋季学期,3,专业必修课,3,1,16,李佳博,教二309,100,EDUC0031122015
EDUC0031132018,04,教师专业发展专题,教育学部,秋季学期,3,专业必修课,3,1,16,胡敏琪,实验幼教楼115,100,EDUC0031122015
EDUC0031172013,01,教师专业发展实验,教育学部,秋季学期,7,专业选修课,3,1,16,何然佳,田家炳楼302,100,
EDUC0031172013,02,教师专业发展实验,教育学部,秋季学期,7,专业选修课,3,1,16,罗琪敏,教二107,110,
EDUC0031172013,03,教师专业发展实验,教育学部,秋季学期,7,专业选修课,3,1,16,陈洋华,教二221,100,
EDUC0031172016,03,教育测量与评价实验,教育学部,秋季学期,7,专业必修课,2.5,1,12,朱伟洋,教二423,80,EDUC0031112005
EDUC0031172016,04,教育测量与评价实验,教育学部,秋季学期,7,专业必修课,2.5,1,12,刘峰宁,教二524,90,EDUC0031112005
EDUC0031172016,05,教育测量与评价实验,教育学部,秋季学期,7,专业必修课,2.5,1,12,杨佳博,教二429,70,EDUC0031112005
COMS0031121013,02,数学分析I,数学科学学院,秋季学期,1,学科基础课,5,1,16,胡然晨,信息楼525,80,
COMS0031121013,03,数学分析I,数学科学学院,秋季学期,1,学科基础课,5,1,16,王昕佳,实验楼523,60,
COMS0031121013,04,数学分析I,数学科学学院,秋季学期,1,学科基础课,5,1,16,梁睿静,理科楼410,60,
MATH0031112012,03,偏微分方程实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,马杰琳,综合楼104,35,
MATH0031112012,04,偏微分方程实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,李琪昕,信息楼305,35,
MATH0031112014,03,数学建模实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,陈璐伟,综合楼305,50,
MATH0031112019,01,运筹学课程设计,数学科学学院,秋季学期,1,专业必修课,2,1,12,何明悦,实验楼425,65,
MATH0031112019,02,运筹学课程设计,数学科学学院,秋季学期,1,专业必修课,2,1,12,马敏磊,理科楼113,35,
MATH0031132005,02,矩阵分析实践,数学科学学院,秋季学期,3,专业必修课,3,1,16,马杰琳,实验楼530,80,
MATH0031132016,02,运筹学实验,数学科学学院,秋季学期,3,专业选修课,2,9,8,梁睿静,实验楼529,70,MATH0031112012
MATH0031172003,01,随机过程实践,数学科学学院,秋季学期,7,专业选修课,3,1,16,朱悦楠,实验楼308,110,
MATH0031172003,02,随机过程实践,数学科学学院,秋季学期,7,专业选修课,3,1,16,陈杰琳,信息楼323,100,
MATH0031172010,01,优化方法,数学科学学院,秋季学期,7,专业选修课,2,5,10,黄磊洋,理科楼528,60,MATH0031132006
COMS0031131019,02,数据库系统原理与实践,数据科学与工程学院,秋季学期,3,专业必修课,4,1,16,徐杰佳,理科楼208,100,COMS0031121009
COMS0031131019,04,数据库系统原理与实践,数据科学与工程学院,秋季学期,3,专业必修课,4,1,16,黄琪然,信息楼302,120,COMS0031121009
COMS0031131019,05,数据库系统原理与实践,数据科学与工程学院,秋季学期,3,专业必修课,4,1,16,杨晨博,理科楼213,100,COMS0031121009
DATA0031112016,04,数据可视化专题,数据科学与工程学院,秋季学期,1,学科基础课,2,1,16,郑睿华,信息楼112,80,
DATA0031112016,05,数据可视化专题,数据科学与工程学院,秋季学期,1,学科基础课,2,1,16,赵杰佳,信息楼205,80,
DATA0031112017,01,知识图谱实践,数据科学与工程学院,秋季学期,1,学科基础课,3,1,14,何洋洁,信息楼229,100,
DATA0031112017,02,知识图谱实践,数据科学与工程学院,秋季学期,1,学科基础课,3,1,14,黄峰睿,信息楼230,90,
DATA0031112017,03,知识图谱实践,数据科学与工程学院,秋季学期,1,学科基础课,3,1,14,张洋洁,实验楼314,80,
DATA0031112019,01,数据库应用开发,数据科学与工程学院,秋季学期,1,学科基础课,4,1,14,林悦璐,理科楼218,90,
DATA0031112019,02,数据库应用开发,数据科学与工程学院,秋季学期,1,学科基础课,4,1,14,朱琪然,实验楼509,90,
DATA0031112019,03,数据库应用开发,数据科学与工程学院,秋季学期,1,学科基础课,4,1,14,梁敏伟,信息楼323,100,
LAWS0031112003,03,劳动与社会保障法实践,法学院,秋季学期,1,学科基础课,2,9,8,胡宁宇,法商楼424,45,
LAWS0031112007,04,宪法学课程设计,法学院,秋季学期,1,学科基础课,4,1,14,郭磊明,公管楼502,110,
LAWS0031112007,05,宪法学课程设计,法学院,秋季学期,1,学科基础课,4,1,14,胡明峰,法商楼421,140,
LAWS0031112018,01,知识产权法案例研究,法学院,秋季学期,1,学科基础课,4,3,12,陈敏琳,社科楼315,60,
LAWS0031112018,02,知识产权法案例研究,法学院,秋季学期,1,学科基础课,4,3,12,胡明峰,传播楼213,60,
LAWS0031112018,04,知识产权法案例研究,法学院,秋季学期,1,学科基础课,4,3,12,梁杰琪,传播楼421,60,
