course_basic_ID,course_sp_ID,day,beg,last
LAWS0031122023,02,Mon,1,2
MATH0031162017,02,Wed,6,2
MATH0031162017,02,Fri,3,1
CHEM0031152012,02,Mon,8,1
CLAS0031172011,02,Sat,10,1
HIST0031122002,02,Wed,11,2
COMS0031172029,02,Mon,11,2
COMS0031172029,02,Wed,13,1
STAT0031172011,02,Mon,3,2
PREE0031162029,02,Tue,3,2
PREE0031162029,02,Fri,4,2
HIST0031112011,02,Thu,11,2
HIST0031112011,02,Tue,4,2
SOFT0031112018,02,Fri,12,1
COMS0031162021,02,Thu,12,2
CLAS0031162018,02,Fri,9,2
CLAS0031162018,02,Wed,3,1
BIOL0031152008,02,Mon,11,3
CLAS0031182024,02,Mon,3,2
BIOL0031172031,02,Mon,8,2
BIOL0031172031,02,Thu,2,1
DESN0031142024,02,Mon,8,1
SOCI0031182027,02,Wed,3,2
PSYC0031172011,02,Tue,8,2
PSYC0031172011,02,Wed,8,2
AINT0031152021,02,Tue,9,2
CHIN0031122011,02,Sun,6,3
CHIN0031122011,02,Thu,11,2
PUBA0031132006,02,Mon,1,2
PUBA0031132006,02,Fri,6,2
PUBA0031132006,02,Wed,2,1
ENVI0031122018,02,Wed,6,2
PHIL0031122022,02,Mon,3,2
PHIL0031122022,02,Tue,11,2
SOFT0031122011,02,Fri,6,1
PHIL0031182015,02,Tue,11,3
PHIL0031182015,02,Fri,6,2
CHEM0031132001,02,Wed,1,3
POLI0031122016,02,Mon,1,2
POLI0031122016,02,Thu,3,1
DESN0031182007,02,Sun,3,3
DESN0031182007,02,Tue,3,2
DESN0031152023,02,Tue,9,2
PSYC0031152008,02,Thu,9,2
PSYC0031152008,02,Tue,10,1
CLAS0031142021,02,Mon,12,2
CLAS0031142021,02,Tue,12,2
PSYC0031182022,02,Wed,6,3
ENVI0031172031,02,Fri,6,2
DATA0031122007,02,Sat,1,2
ELEC0031182011,02,Tue,11,2
ELEC0031182011,02,Thu,4,2
DATA0031162014,02,Fri,6,2
COMS0031131019,02,Tue,1,2
COMS0031131019,02,Sun,12,2
PSYC0031132024,02,Fri,3,3
DATA0031112019,02,Wed,1,3
DATA0031112019,02,Tue,6,2
CLAS0031162027,02,Thu,3,2
COMS0031142019,02,Fri,3,2
DESN0031182005,02,Mon,4,2
PREE0031122023,02,Thu,3,2
PUBA0031122004,02,Wed,11,2
PUBA0031122004,02,Sat,9,2
CHIN0031182003,02,Fri,10,1
PRIM0031182019,02,Wed,12,2
PRIM0031182019,02,Mon,4,1
CHEM0031182009,02,Fri,13,1
MUSI0031132005,02,Mon,6,2
MUSI0031132005,02,Tue,1,1
GEOG0031112017,02,Fri,3,2
GEOG0031112017,02,Sat,9,2
LAWS0031182020,02,Wed,6,2
LAWS0031182020,02,Mon,12,2
LAWS0031182020,02,Tue,11,1
MATH0031172003,02,Tue,4,2
MATH0031172003,02,Fri,7,1
DATA0031122009,02,Tue,6,2
DATA0031122009,02,Thu,3,2
DATA0031122009,02,Mon,8,1
BIOL0031162019,02,Thu,8,2
BIOL0031162019,02,Tue,9,1
MARX0031152023,02,Wed,9,2
MARX0031152023,02,Tue,6,1
POLI0031152003,02,Mon,9,2
POLI0031152003,02,Tue,8,1
PHIL0031182014,02,Fri,6,3
STAT0031162005,02,Mon,1,2
ENVI0031122001,02,Thu,1,2
ENVI0031122001,02,Tue,8,2
ARTS0031172006,02,Sat,11,2
ARTS0031172006,02,Mon,5,1
COMM0031142003,02,Tue,9,2
COMM0031142003,02,Thu,4,2
ENVI0031182004,02,Mon,6,2
MUSI0031182001,02,Fri,9,2
ECON0031182005,02,Mon,1,2
ECON0031182005,02,Wed,7,1
MARX0031122008,02,Tue,1,3
MARX0031122008,02,Mon,6,2
DESN0031152004,02,Thu,3,2
MARX0031182022,02,Sat,1,2
POLI0031132029,02,Sun,8,2
COMS0031112015,02,Tue,6,2
SOCI0031112018,02,Thu,9,2
SOCI0031112018,02,Tue,8,2
CHIN0031132034,02,Mon,9,1
SOFT0031182002,02,Fri,4,2
MATH0031122021,02,Mon,11,2
MATH0031122021,02,Tue,13,1
PREE0031112013,02,Tue,7,1
MUSI0031122012,02,Mon,8,3
MUSI0031122012,02,Tue,11,2
COMS0031121015,02,Tue,3,3
COMS0031121015,02,Wed,12,2
PRIM0031112013,02,Thu,3,2
PRIM0031112013,02,Mon,12,1
COMS0031131037,02,Fri,4,2
COMS0031131037,02,Mon,8,2
COMS0031131037,02,Thu,11,1
SOFT0031132003,02,Fri,8,2
MARX0031132030,02,Tue,3,2
SPED0031182020,02,Wed,11,2
SPED0031182020,02,Tue,9,1
MATH0031162013,02,Tue,10,1
URBN0031112024,02,Sat,1,2
URBN0031112024,02,Fri,6,2
MUSI0031172009,02,Mon,6,3
POLI0031162011,02,Fri,4,2
LAWS0031142028,02,Wed,4,2
LAWS0031172026,02,Fri,1,1
URBN0031162026,02,Thu,8,2
URBN0031162026,02,Fri,11,1
STAT0031132016,02,Tue,8,3
CHIN0031122015,02,Mon,12,2
CHIN0031122015,02,Tue,12,1
HIST0031142021,02,Mon,11,2
HIST0031142021,02,Wed,13,1
CHIN0031112021,02,Mon,1,2
LANG0031112010,02,Mon,8,2
LANG0031112010,02,Fri,1,2
LANG0031112010,02,Tue,13,1
PREE0031152014,02,Tue,8,2
PREE0031152014,02,Fri,11,1
CHIN0031122019,02,Tue,3,2
CHIN0031122019,02,Sat,4,1
MARX0031112025,02,Mon,3,2
MARX0031112025,02,Fri,6,2
LIBR0031122001,02,Thu,12,2
PREE0031112019,02,Tue,9,2
PREE0031112019,02,Mon,6,2
PREE0031112019,02,Wed,7,1
ENVI0031112026,02,Thu,3,3
ENVI0031112026,02,Wed,3,2
PUBA0031132014,02,Mon,1,3
PUBA0031132014,02,Fri,6,2
ELEC0031112009,02,Thu,3,3
PREE0031172022,02,Mon,2,1
MATH0031112014,02,Thu,9,2
DATA0031152008,02,Tue,12,2
PUBA0031122023,02,Fri,3,4
PUBA0031122023,02,Wed,8,2
TEAC0031142011,02,Tue,1,3
BIOL0031112021,02,Fri,8,2
BIOL0031112021,02,Wed,9,1
CHIN0031122036,02,Mon,3,3
PSYC0031142021,02,Wed,3,1
PSYC0031132014,02,Mon,3,2
URBN0031162019,02,Wed,11,2
URBN0031162019,02,Thu,10,1
PRIM0031142022,02,Fri,4,1
URBN0031132017,02,Mon,5,1
PUBA0031162007,02,Mon,1,2
PUBA0031162007,02,Wed,8,1
SOFT0031142016,02,Mon,11,3
ARTS0031122007,02,Fri,11,3
SOCI0031142016,02,Mon,1,2
SOCI0031142016,02,Tue,11,1
AINT0031112013,02,Mon,3,2
ARTS0031152010,02,Wed,11,2
SPED0031152010,02,Tue,1,3
LAWS0031122012,02,Mon,1,2
LAWS0031122012,02,Tue,3,1
STAT0031112025,02,Thu,4,2
STAT0031112025,02,Mon,5,1
PUBA0031172008,02,Tue,6,2
PUBA0031172008,02,Mon,3,2
COMS0031162014,02,Tue,6,3
AINT0031112020,02,Mon,4,2
AINT0031112020,02,Tue,3,2
AINT0031112020,02,Thu,10,1
PHIL0031162002,02,Tue,12,2
COMS0031172010,02,Sat,9,2
MARX0031132001,02,Fri,6,2
PUBA0031112003,02,Tue,1,2
PUBA0031112003,02,Wed,11,1
COMS0031112018,02,Fri,6,2
COMS0031112018,02,Wed,11,1
COMS0031152030,02,Thu,6,2
COMS0031152030,02,Mon,3,1
SPRT0031122019,02,Thu,3,2
SPRT0031122019,02,Fri,4,1
SOFT0031122012,02,Tue,13,1
COMM0031132009,02,Tue,6,1
SOCI0031162023,02,Sun,6,3
AINT0031112016,02,Wed,3,3
PUBA0031122019,02,Thu,6,2
PUBA0031122019,02,Sun,13,1
URBN0031182025,02,Tue,5,1
ELEC0031132017,02,Thu,12,2
ELEC0031132017,02,Sat,3,2
ELEC0031132017,02,Wed,3,1
LANG0031142008,02,Mon,6,2
LANG0031142008,02,Tue,8,1
COMS0031131042,02,Wed,4,2
COMS0031131042,02,Tue,11,1
PREE0031152002,02,Mon,4,2
SPRT0031162007,02,Wed,12,2
GEOG0031132018,02,Fri,1,3
PHIL0031152007,02,Sat,1,2
SPED0031112022,02,Fri,1,3
SPED0031112022,02,Sun,11,2
CHIN0031142037,02,Wed,8,1
CHEM0031112014,02,Fri,1,2
CHEM0031112014,02,Wed,8,1
MUSI0031172027,02,Wed,12,2
MUSI0031172027,02,Fri,7,1
PHIL0031152012,02,Sat,1,2
HIST0031132016,02,Tue,4,2
HIST0031132016,02,Thu,1,1
DESN0031182018,02,Thu,3,2
DESN0031182018,02,Tue,13,1
EDUC0031112006,02,Thu,9,2
EDUC0031112006,02,Fri,8,2
EDUC0031112006,02,Tue,12,1
PHYS0031142006,02,Fri,11,2
ENVI0031142023,02,Wed,11,2
ENVI0031142023,02,Mon,4,1
MATH0031132006,02,Tue,8,2
MATH0031132006,02,Wed,11,2
MATH0031132006,02,Mon,11,1
LAWS0031172006,02,Thu,10,1
DESN0031182032,02,Mon,7,1
DESN0031132033,02,Mon,11,2
LANG0031152022,02,Sat,3,3
CHEM0031172005,02,Fri,12,2
TEAC0031172023,02,Tue,6,2
EDUC0031182017,02,Wed,11,2
ENVI0031142020,02,Tue,6,1
CLAS0031152019,02,Sat,5,1
SPED0031172017,02,Wed,1,2
PSYC0031132007,02,Wed,3,2
PSYC0031132007,02,Tue,9,1
CLAS0031132028,02,Wed,6,3
COMM0031112016,02,Wed,1,3
MUSI0031152028,02,Fri,1,2
PHYS0031112022,02,Tue,10,4
PHYS0031112022,02,Thu,11,2
PREE0031112003,02,Tue,8,3
PREE0031112003,02,Wed,12,2
STAT0031182006,02,Wed,11,2
STAT0031182006,02,Thu,1,2
MATH0031182001,02,Mon,12,2
MATH0031182001,02,Tue,5,1
LAWS0031142027,02,Tue,6,2
SPRT0031142017,02,Mon,1,2
SPRT0031142017,02,Sat,8,2
PREE0031152010,02,Thu,1,2
ELEC0031162004,02,Wed,12,1
SOCI0031172032,02,Mon,9,2
CHIN0031142017,02,Mon,11,3
ARTS0031132002,02,Thu,3,2
ARTS0031132002,02,Fri,6,1
DESN0031182028,02,Tue,11,2
LIBR0031152008,02,Fri,11,2
LIBR0031152008,02,Sat,11,2
PHIL0031112004,02,Tue,3,2
PHIL0031112004,02,Thu,11,2
LANG0031122001,02,Tue,6,3
LANG0031122001,02,Sat,1,2
PHYS0031182002,02,Wed,3,2
PHYS0031182002,02,Mon,5,1
ECON0031122007,02,Wed,1,3
ECON0031122007,02,Mon,11,2
STAT0031142007,02,Fri,6,2
STAT0031142007,02,Mon,13,1
SOFT0031112013,02,Fri,6,2
SOFT0031112013,02,Thu,3,1
CHIN0031172022,02,Thu,11,2
LIBR0031112009,02,Sun,3,2
LIBR0031112009,02,Fri,4,2
LIBR0031112009,02,Wed,6,2
MARX0031152032,02,Tue,11,2
DATA0031182018,02,Thu,11,1
COMS0031131990,02,Thu,11,2
COMS0031131990,02,Tue,1,2
COMS0031131990,02,Wed,1,1
PHYS0031122023,02,Mon,11,2
SPED0031122003,02,Mon,6,2
SPED0031122003,02,Wed,1,1
PHYS0031172010,02,Mon,8,2
CHEM0031182020,02,Tue,9,2
CHIN0031142018,02,Thu,9,2
CHIN0031142018,02,Fri,5,1
HIST0031162027,02,Sat,5,1
SPRT0031172010,02,Thu,8,2
SPRT0031172010,02,Mon,3,1
DATA0031182010,02,Mon,8,3
AINT0031112009,02,Mon,8,2
DATA0031132012,02,Mon,8,2
EDUC0031122015,02,Tue,11,2
EDUC0031122015,02,Thu,1,2
MATH0031122008,02,Tue,3,2
AINT0031132010,02,Fri,1,3
LAWS0031142029,02,Fri,11,3
LAWS0031142029,02,Thu,6,2
URBN0031112012,02,Thu,7,4
URBN0031112012,02,Mon,12,2
ELEC0031152007,02,Tue,3,2
CLAS0031162022,02,Mon,8,2
CLAS0031162022,02,Wed,4,1
SOFT0031182019,02,Fri,10,1
ENVI0031162019,02,Wed,6,2
LAWS0031142017,02,Fri,3,2
LAWS0031172013,02,Wed,9,2
LAWS0031172013,02,Fri,11,2
LANG0031142003,02,Fri,6,2
GEOG0031162006,02,Tue,1,2
GEOG0031162006,02,Mon,3,1
CHEM0031142022,02,Sat,11,2
SPED0031122023,02,Sat,12,2
POLI0031132004,02,Tue,6,2
CHEM0031182019,02,Wed,12,2
CHEM0031182019,02,Mon,6,1
COMS0031162003,02,Mon,12,2
COMS0031162003,02,Wed,9,1
PSYC0031182017,02,Mon,9,2
PSYC0031182017,02,Thu,8,2
POLI0031112025,02,Fri,9,2
POLI0031112025,02,Mon,2,1
BIOL0031172016,02,Thu,1,2
PHIL0031162009,02,Wed,4,2
SPRT0031142004,02,Fri,4,2
LAWS0031112018,02,Fri,3,3
LAWS0031112018,02,Wed,6,2
STAT0031182012,02,Fri,3,1
BIOL0031162002,02,Wed,12,2
BIOL0031162002,02,Thu,1,2
BIOL0031162002,02,Fri,1,1
SOFT0031152005,02,Wed,1,2
COMS0031182011,02,Fri,2,1
HIST0031132015,02,Thu,3,2
COMS0031112004,02,Mon,4,2
AINT0031162002,02,Thu,8,3
MARX0031172029,02,Sun,4,2
COMS0031131026,02,Thu,6,2
CLAS0031182023,02,Thu,4,2
CLAS0031182023,02,Sat,4,1
SPRT0031162023,02,Fri,8,2
LANG0031152006,02,Mon,6,3
MUSI0031172010,02,Wed,12,2
MUSI0031172010,02,Fri,7,1
CLAS0031142007,02,Tue,12,2
PSYC0031172002,02,Fri,4,2
PSYC0031172002,02,Thu,13,1
LIBR0031162019,02,Tue,12,2
PHIL0031112013,02,Mon,1,2
ARTS0031162012,02,Tue,9,2
ECON0031182015,02,Mon,3,2
MARX0031142012,02,Thu,13,1
PHIL0031152019,02,Thu,12,2
PREE0031132021,02,Tue,2,1
AINT0031182012,02,Wed,9,2
AINT0031182012,02,Thu,13,1
DATA0031142013,02,Wed,12,2
DATA0031142013,02,Fri,7,1
POLI0031152019,02,Tue,1,2
POLI0031152019,02,Fri,9,1
COMM0031142007,02,Tue,4,2
MATH0031132016,02,Thu,4,2
MATH0031132016,02,Fri,4,1
SPED0031122002,02,Tue,11,2
SPED0031122002,02,Thu,11,1
ARTS0031152004,02,Sun,5,1
MATH0031142023,02,Wed,8,3
CHIN0031132026,02,Mon,3,2
CHIN0031132026,02,Thu,4,2
ENVI0031112010,02,Fri,8,3
ENVI0031112010,02,Wed,1,2
TEAC0031122016,02,Sat,6,3
BIOL0031172030,02,Tue,3,2
ENVI0031132017,02,Thu,8,3
ENVI0031132017,02,Wed,12,2
COMM0031162008,02,Wed,7,1
CHIN0031152027,02,Thu,12,2
CHIN0031152027,02,Fri,6,1
HIST0031172026,02,Thu,8,2
HIST0031172026,02,Fri,13,1
COMS0031121004,02,Tue,1,2
COMS0031121004,02,Wed,12,1
LIBR0031182020,02,Wed,9,2
LIBR0031182020,02,Tue,9,2
BIOL0031162014,02,Wed,11,2
BIOL0031162014,02,Tue,6,2
BIOL0031162014,02,Sun,6,1
CLAS0031112026,02,Tue,4,2
COMS0031152007,02,Tue,12,2
TEAC0031162019,02,Sun,8,2
GEOG0031112003,02,Wed,11,2
GEOG0031112003,02,Tue,3,2
GEOG0031112003,02,Fri,3,2
ENVI0031122008,02,Wed,12,2
ENVI0031122008,02,Thu,3,2
PUBA0031162013,02,Thu,3,2
URBN0031182002,02,Fri,12,2
ELEC0031182006,02,Tue,6,2
TEAC0031152015,02,Wed,1,2
ECON0031132010,02,Thu,3,3
CHEM0031132018,02,Wed,6,3
DESN0031162014,02,Wed,3,3
COMS0031131043,02,Thu,6,2
MUSI0031152008,02,Thu,11,3
ELEC0031172015,02,Thu,6,1
STAT0031112001,02,Thu,6,2
STAT0031112001,02,Mon,4,2
TEAC0031132005,02,Wed,4,2
GEOG0031152004,02,Mon,8,2
PREE0031122005,02,Sat,6,1
PHIL0031172016,02,Thu,1,2
TEAC0031122013,02,Wed,8,2
PUBA0031162011,02,Sat,12,2
PHIL0031142003,02,Wed,8,3
PHIL0031142003,02,Tue,9,2
BIOL0031172017,02,Mon,6,2
BIOL0031172017,02,Thu,1,2
PREE0031172012,02,Mon,6,1
TEAC0031142014,02,Tue,4,2
CHEM0031132006,02,Mon,11,2
CHEM0031132006,02,Thu,2,1
MATH0031132005,02,Wed,6,2
MATH0031132005,02,Tue,9,2
COMM0031142004,02,Wed,4,1
LAWS0031132030,02,Mon,1,3
DATA0031122002,02,Thu,10,4
DATA0031122002,02,Tue,1,2
SPRT0031152005,02,Mon,4,2
LANG0031182013,02,Fri,12,2
SOFT0031182014,02,Thu,11,2
SOFT0031182014,02,Wed,8,2
CHIN0031132009,02,Mon,4,2
CHIN0031132009,02,Wed,2,1
PUBA0031112012,02,Tue,9,2
PUBA0031112012,02,Fri,1,2
COMS0031122017,02,Wed,6,2
COMS0031122017,02,Fri,10,1
SOCI0031162028,02,Wed,8,2
MATH0031112012,02,Thu,1,2
STAT0031112019,02,Thu,12,2
STAT0031112019,02,Tue,6,2
BIOL0031142024,02,Wed,8,3
MUSI0031132024,02,Fri,8,2
MUSI0031132024,02,Thu,13,1
PHYS0031142018,02,Wed,1,2
PHYS0031142018,02,Tue,5,1
COMM0031132010,02,Thu,1,2
SPED0031182025,02,Thu,6,2
SPED0031182025,02,Wed,5,1
TEAC0031122003,02,Wed,9,2
TEAC0031122003,02,Thu,9,2
TEAC0031122003,02,Fri,1,2
ENVI0031142011,02,Tue,4,2
MUSI0031172031,02,Wed,4,2
AINT0031142011,02,Wed,1,3
URBN0031172015,02,Fri,8,2
SOCI0031132011,02,Mon,4,1
MUSI0031112015,02,Wed,8,2
MUSI0031112015,02,Fri,4,2
MARX0031112005,02,Thu,11,3
MARX0031112005,02,Tue,12,2
COMS0031132032,02,Fri,11,2
COMS0031132032,02,Wed,3,1
URBN0031182004,02,Mon,6,1
URBN0031142008,02,Thu,9,2
URBN0031142008,02,Wed,3,2
URBN0031142008,02,Mon,1,1
PRIM0031132009,02,Fri,6,2
PREE0031182028,02,Fri,4,2
PREE0031182028,02,Tue,10,1
PSYC0031132005,02,Wed,3,2
PSYC0031132005,02,Tue,12,2
PHIL0031112010,02,Mon,6,1
ARTS0031142019,02,Tue,8,2
SOCI0031112029,02,Sat,1,2
COMS0031131053,02,Fri,1,3
ENVI0031112014,02,Mon,2,1
ECON0031132001,02,Tue,1,2
SOCI0031172021,02,Tue,8,2
SOCI0031172021,02,Wed,9,2
SOCI0031112002,02,Sun,8,3
HIST0031132032,02,Mon,9,2
HIST0031132032,02,Tue,4,2
HIST0031132032,02,Thu,5,1
SPED0031182024,02,Wed,1,2
SPED0031182024,02,Mon,8,2
SPED0031182024,02,Thu,1,1
PRIM0031152011,02,Fri,4,2
PRIM0031152011,02,Sat,7,1
PREE0031152011,02,Wed,11,2
PREE0031152011,02,Fri,6,1
MARX0031122006,02,Tue,8,2
MARX0031122006,02,Mon,8,1
ELEC0031122013,02,Thu,11,2
ELEC0031122013,02,Mon,10,1
PHIL0031182026,02,Mon,6,2
COMS0031121009,02,Tue,9,2
COMS0031121009,02,Fri,6,2
COMS0031121009,02,Mon,10,1
SOFT0031152001,02,Mon,9,1
PHIL0031172027,02,Wed,12,2
SOCI0031162013,02,Tue,4,2
SOCI0031162013,02,Wed,5,1
PRIM0031142010,02,Thu,3,3
PRIM0031142010,02,Tue,9,2
GEOG0031142007,02,Tue,6,3
GEOG0031182013,02,Fri,1,3
HIST0031112022,02,Fri,4,2
LAWS0031152015,02,Wed,1,2
CHEM0031112026,02,Fri,8,2
CHEM0031112026,02,Thu,11,2
COMM0031122030,02,Thu,4,2
MUSI0031152018,02,Mon,12,2
MUSI0031152018,02,Fri,12,1
ECON0031112013,02,Tue,11,1
MUSI0031142032,02,Wed,8,2
SPRT0031162013,02,Wed,9,2
ARTS0031172026,02,Mon,11,1
SOCI0031132001,02,Wed,6,2
ARTS0031182017,02,Fri,1,2
STAT0031132015,02,Thu,1,3
STAT0031132015,02,Mon,6,2
STAT0031172014,02,Thu,7,1
ECON0031132014,02,Wed,6,2
ECON0031132014,02,Fri,12,2
POLI0031182006,02,Tue,4,2
PSYC0031132020,02,Mon,3,2
ARTS0031122021,02,Thu,10,4
ARTS0031122021,02,Mon,11,2
ENVI0031112032,02,Wed,11,2
ENVI0031112032,02,Mon,9,2
TEAC0031112010,02,Fri,3,2
TEAC0031112010,02,Thu,2,1
HIST0031142005,02,Fri,9,1
ARTS0031182027,02,Tue,1,2
LAWS0031112003,02,Fri,12,2
SOCI0031122025,02,Sat,1,3
POLI0031182009,02,Mon,11,1
PUBA0031122015,02,Wed,9,2
BIOL0031182023,02,Thu,9,2
CHEM0031182023,02,Wed,6,3
ARTS0031162008,02,Wed,11,2
ARTS0031162008,02,Sat,9,2
PREE0031172018,02,Fri,4,2
PREE0031172018,02,Tue,9,2
CLAS0031152008,02,Tue,1,2
CLAS0031152008,02,Mon,1,2
LAWS0031182001,02,Fri,3,2
COMS0031121013,02,Thu,11,3
COMS0031121013,02,Fri,9,2
PREE0031152009,02,Thu,1,2
LAWS0031122005,02,Thu,9,2
LAWS0031122005,02,Mon,11,2
BIOL0031122029,02,Tue,1,2
BIOL0031122029,02,Fri,11,2
DESN0031162021,02,Mon,7,1
COMS0031152002,02,Wed,1,2
DESN0031182012,02,Wed,3,2
PHIL0031172029,02,Wed,12,2
PHIL0031172029,02,Thu,12,2
SOCI0031152008,02,Fri,1,2
POLI0031112026,02,Fri,12,2
POLI0031112026,02,Wed,12,1
DESN0031152017,02,Tue,12,2
DESN0031152017,02,Wed,8,1
PHIL0031142018,02,Tue,11,2
PHIL0031142018,02,Thu,6,2
CLAS0031172014,02,Fri,4,2
CLAS0031172014,02,Wed,13,1
PRIM0031172012,02,Fri,11,3
AINT0031142005,02,Fri,6,2
AINT0031142005,02,Mon,2,1
PREE0031172004,02,Thu,9,2
PREE0031172004,02,Sat,9,2
DATA0031122001,02,Tue,11,2
COMM0031182005,02,Sat,12,2
SOCI0031152010,02,Wed,1,2
GEOG0031132014,02,Fri,9,2
GEOG0031132014,02,Tue,7,1
URBN0031142009,02,Thu,11,2
SOFT0031142009,02,Wed,8,2
URBN0031162005,02,Tue,3,2
POLI0031152007,02,Tue,11,2
POLI0031152007,02,Fri,4,2
SOFT0031112024,02,Mon,6,2
EDUC0031172016,02,Thu,3,2
ARTS0031182018,02,Mon,7,1
SPED0031132021,02,Sat,1,2
URBN0031122022,02,Mon,12,2
URBN0031122022,02,Thu,11,2
SPED0031132014,02,Thu,12,2
SOCI0031182030,02,Mon,8,3
PUBA0031132010,02,Fri,4,2
PRIM0031142020,02,Wed,12,2
PRIM0031142020,02,Sat,3,1
GEOG0031142001,02,Fri,3,2
HIST0031142020,02,Mon,6,1
COMM0031132029,02,Fri,12,2
COMM0031132029,02,Tue,9,1
COMM0031162006,02,Tue,4,2
GEOG0031152010,02,Sat,9,1
MUSI0031182022,02,Wed,8,2
MUSI0031182022,02,Thu,12,1
MUSI0031122021,02,Tue,8,3
MUSI0031122021,02,Mon,6,2
LIBR0031162011,02,Tue,9,2
SPRT0031112022,02,Fri,6,2
SPRT0031112022,02,Wed,9,1
EDUC0031172013,02,Sat,9,2
EDUC0031172013,02,Tue,7,1
PHYS0031122009,02,Tue,9,2
PHYS0031122009,02,Mon,8,2
CLAS0031182013,02,Mon,11,2
EDUC0031132018,02,Tue,4,2
EDUC0031132018,02,Mon,9,2
PHYS0031132016,02,Thu,1,2
POLI0031112015,02,Thu,4,2
POLI0031112015,02,Mon,3,2
BIOL0031182011,02,Wed,11,2
PHIL0031132017,02,Mon,11,2
PHIL0031132017,02,Wed,8,2
PHIL0031132017,02,Fri,3,1
CHEM0031142011,02,Mon,6,3
CHEM0031142011,02,Fri,1,2
URBN0031142006,02,Tue,12,2
URBN0031142006,02,Sun,3,2
COMM0031152022,02,Fri,11,3
ECON0031122004,02,Wed,11,2
LANG0031142017,02,Tue,3,3
PUBA0031132024,02,Wed,6,3
COMM0031132020,02,Thu,1,2
COMM0031132020,02,Mon,1,2
PHYS0031132001,02,Tue,9,2
PHYS0031132001,02,Sat,3,2
STAT0031162024,02,Thu,3,3
CLAS0031152012,02,Fri,1,2
COMS0031112020,02,Fri,1,2
PRIM0031172023,02,Tue,12,1
ENVI0031182027,02,Thu,2,1
HIST0031112009,02,Sun,11,2
HIST0031112009,02,Mon,6,2
PHYS0031152021,02,Wed,3,2
DATA0031142004,02,Mon,9,2
ELEC0031182012,02,Tue,4,2
POLI0031132005,02,Tue,8,2
POLI0031132005,02,Mon,6,2
POLI0031132005,02,Fri,7,1
SPRT0031172015,02,Sun,1,3
LIBR0031132002,02,Tue,11,2
LIBR0031132002,02,Wed,3,2
SOCI0031142031,02,Mon,3,2
PUBA0031112022,02,Wed,4,2
PUBA0031112022,02,Mon,4,2
MATH0031172020,02,Fri,8,2
COMM0031112023,02,Fri,11,3
CLAS0031152009,02,Wed,12,2
CLAS0031152009,02,Thu,4,2
CLAS0031152009,02,Mon,6,1
ELEC0031122003,02,Fri,9,2
ELEC0031122003,02,Thu,8,1
COMM0031122001,02,Mon,4,2
ARTS0031152011,02,Tue,8,3
ARTS0031152011,02,Wed,6,2
COMM0031122028,02,Mon,3,4
COMM0031122028,02,Fri,6,2
BIOL0031162020,02,Thu,8,2
BIOL0031162020,02,Wed,8,1
SOFT0031172008,02,Fri,7,1
PUBA0031152005,02,Wed,9,2
PUBA0031152005,02,Mon,6,1
MARX0031162017,02,Mon,9,2
PSYC0031182004,02,Wed,6,2
PSYC0031182004,02,Tue,3,2
PREE0031162027,02,Wed,9,2
PREE0031162027,02,Thu,9,1
PRIM0031112005,02,Mon,3,2
STAT0031142013,02,Wed,4,2
STAT0031142013,02,Fri,1,1
CHIN0031172007,02,Thu,11,3
CHIN0031182004,02,Mon,11,2
CHIN0031182004,02,Thu,11,2
PRIM0031112003,02,Tue,11,2
MUSI0031172002,02,Thu,10,1
CLAS0031172001,02,Mon,9,2
CLAS0031172001,02,Fri,6,1
STAT0031121004,02,Mon,11,2
STAT0031121004,02,Sat,12,1
POLI0031152020,02,Fri,3,2
POLI0031152020,02,Wed,7,1
COMM0031172025,02,Mon,1,2
HIST0031162010,02,Thu,8,3
ELEC0031182016,02,Mon,3,2
HIST0031122017,02,Sat,3,2
MARX0031132011,02,Wed,2,1
CHEM0031142029,02,Mon,12,2
COMS0031182027,02,Sat,9,2
LANG0031172018,02,Mon,1,2
CLAS0031142010,02,Thu,1,3
ENVI0031172024,02,Wed,9,2
ENVI0031172024,02,Fri,6,2
MUSI0031172006,02,Fri,3,2
MUSI0031172006,02,Tue,12,2
MUSI0031172006,02,Sat,12,1
DATA0031112017,02,Thu,3,2
DATA0031112017,02,Mon,9,2
CHIN0031142035,02,Mon,4,1
CHEM0031152030,02,Thu,3,2
SPED0031182006,02,Thu,1,2
SPED0031182006,02,Fri,6,1
LAWS0031112007,02,Fri,6,2
LAWS0031112007,02,Thu,1,2
LAWS0031112007,02,Mon,6,1
SOCI0031142004,02,Mon,11,2
DATA0031142015,02,Fri,12,2
MUSI0031142023,02,Fri,9,2
MUSI0031142023,02,Thu,11,1
SPRT0031182001,02,Wed,9,2
CHEM0031152028,02,Fri,11,2
BIOL0031142007,02,Fri,11,2
BIOL0031142007,02,Thu,4,1
STAT0031112010,02,Mon,11,3
STAT0031112010,02,Tue,6,2
ARTS0031152025,02,Wed,6,2
ARTS0031152025,02,Mon,3,1
PRIM0031172016,02,Thu,11,2
SPRT0031182016,02,Tue,3,2
SPRT0031182016,02,Thu,1,1
MUSI0031162017,02,Wed,3,1
AINT0031142008,02,Thu,3,2
CHEM0031132013,02,Wed,1,2
CHEM0031132013,02,Mon,11,1
PHYS0031112004,02,Mon,6,2
PHYS0031112004,02,Thu,3,2
COMM0031122024,02,Mon,1,2
